Pincode,Lat,Lon
781027,26.118,91.4061
781027,26.118,91.4061
781028,26.118,91.4061
781029,26.118,91.4061
781029,26.118,91.4061
781030,26.1975,91.7202
781030,26.1975,91.7202
781030,26.1975,91.7202
781030,26.1975,91.7202
781030,26.1975,91.7202
781031,26.1849,91.6786
781031,26.1849,91.6786
781032,26.118,91.4061
781034,26.118,91.4061
781035,26.118,91.4061
781036,26.118,91.4061
781037,26.118,91.4061
781038,26.118,91.4061
781039,26.118,91.4061
781040,26.174,91.7052
781101,26.3053,91.6806
781101,26.3053,91.6806
781101,26.3053,91.6806
781101,26.3053,91.6806
781101,26.2643,91.6839
781101,26.3462,91.6773
781102,26.1954,91.6023
781102,26.1954,91.6023
781102,26.1954,91.6023
781102,26.1954,91.6023
781102,26.1954,91.6023
781102,26.1954,91.6023
781102,26.1954,91.6023
781102,26.1954,91.6023
781102,26.1954,91.6023
781102,26.1954,91.6023
781102,26.1954,91.6023
781102,26.2426,91.5527
781102,26.1954,91.6023
781102,26.1954,91.6023
781102,26.118,91.4061
781102,26.118,91.4061
781102,26.2315,91.4859
781102,26.2452,91.5253
781103,26.1959,91.5508
781103,26.1681,91.5711
781103,26.182,91.561
781103,26.182,91.561
781103,26.182,91.561
781103,26.182,91.561
781103,26.182,91.561
781104,26.3442,91.7577
781104,26.3442,91.7577
781104,26.3442,91.7577
781104,26.3442,91.7577
781104,26.2456,91.5735
781104,26.3442,91.7577
781104,26.3442,91.7577
781104,26.118,91.4061
781120,25.9774,91.4742
781120,25.9774,91.4742
781120,25.9774,91.4742
781120,25.9774,91.4742
781121,26.3502,91.8236
781121,26.3894,91.8024
781121,26.3894,91.8024
781121,26.3894,91.8024
781121,26.3894,91.8024
781121,26.3894,91.8024
781121,26.3894,91.8024
781121,26.4287,91.7812
781122,26.1027,91.5068
781122,26.118,91.4061
781122,26.243,91.7368
781122,26.243,91.7368
781122,26.243,91.7368
781122,26.243,91.7368
781122,26.243,91.7368
781122,26.243,91.7368
781122,26.243,91.7368
781122,26.243,91.7368
781123,26.0176,91.2614
781123,26.0176,91.2614
781123,26.0176,91.2614
781123,26.0176,91.2614
781123,26.0176,91.2614
781123,26.0176,91.2614
781123,26.0506,91.282
781123,25.9808,91.2397
781123,26.0176,91.2614
781123,26.0214,91.2624
781124,26.0499,91.3969
781124,26.118,91.4061
781124,26.118,91.4061
781124,26.118,91.4061
781124,26.118,91.4061
781124,26.118,91.4061
781124,26.118,91.4061
781124,26.118,91.4061
781124,26.118,91.4061
781124,26.118,91.4061
781124,26.118,91.4061
781124,26.118,91.4061
781124,26.118,91.4061
781124,26.118,91.4061
781125,26.0365,91.5265
781125,26.1239,91.5397
781125,26.0637,91.517
781125,26.0637,91.517
781125,26.0637,91.517
781125,26.0637,91.517
781125,26.118,91.4061
781127,26.118,91.4061
781127,26.118,91.4061
781127,26.118,91.4061
781127,26.118,91.4061
781127,26.118,91.4061
781127,26.118,91.4061
781127,26.118,91.4061
781127,26.118,91.4061
781127,26.118,91.4061
781127,26.118,91.4061
781127,26.118,91.4061
781127,26.118,91.4061
781127,26.118,91.4061
781127,26.1111,90.9902
781127,26.1354,91.0903
781127,26.0696,90.9985
781128,26.118,91.4061
781128,26.118,91.4061
781128,26.118,91.4061
781129,25.8902,91.1839
781129,25.8902,91.1839
781129,25.8902,91.1839
781129,25.8902,91.1839
781129,25.8902,91.1839
781129,25.8902,91.1839
781131,25.8083,91.2969
781131,25.8083,91.2969
781131,25.8083,91.2969
781131,25.8083,91.2969
781132,26.0636,91.4495
781132,26.0864,91.46
781132,26.0864,91.46
781132,26.1093,91.4704
781133,26.0759,91.3622
781134,26.0779,91.4179
781134,26.0779,91.4179
781134,26.0779,91.4179
781135,25.9438,91.1565
781135,25.9438,91.1565
781135,25.9438,91.1565
781135,25.9438,91.1565
781135,25.9438,91.1565
781135,25.9438,91.1565
781135,25.9438,91.1565
781135,25.9438,91.1565
781135,25.9438,91.1565
781136,26.0989,91.1425
781136,26.0989,91.1425
781136,26.0989,91.1425
781136,26.0989,91.1425
781136,26.0989,91.1425
781136,26.0989,91.1425
781136,26.0989,91.1425
781136,26.0989,91.1425
781136,26.0989,91.1425
781136,26.0989,91.1425
781137,26.1314,91.4625
781137,26.0964,91.2242
781137,26.118,91.4061
781137,26.0973,91.287
781137,26.1314,91.4625
781137,26.1314,91.4625
781137,26.1314,91.4625
781137,26.1314,91.4625
781137,26.1314,91.4625
781137,26.1314,91.4625
781141,26.118,91.4061
781141,26.118,91.4061
781141,26.118,91.4061
781141,26.118,91.4061
781150,26.118,91.4061
781150,26.183,91.4494
781150,26.118,91.4061
781171,26.183,91.4494
781171,26.183,91.4494
781350,26.118,91.4061
781354,26.118,91.4061
781354,26.453,91.573
781354,26.453,91.573
781354,26.453,91.573
781354,26.453,91.573
781354,26.453,91.573
781354,26.453,91.573
781354,26.453,91.573
781354,26.453,91.573
781354,26.453,91.573
781354,26.453,91.573
781354,26.4609,91.606
781354,26.4526,91.7125
781354,26.4493,91.6136
781354,26.4854,91.5997
781364,26.118,91.4061
781364,26.118,91.4061
781364,26.118,91.4061
781364,26.118,91.4061
781364,26.118,91.4061
781364,26.118,91.4061
781364,26.118,91.4061
781364,26.118,91.4061
781364,26.118,91.4061
781364,26.118,91.4061
781364,26.118,91.4061
781365,26.118,91.4061
781365,26.118,91.4061
781365,26.118,91.4061
781365,26.118,91.4061
781366,26.118,91.4061
781366,26.118,91.4061
781366,26.118,91.4061
781366,26.118,91.4061
781366,26.118,91.4061
781366,26.118,91.4061
781366,26.118,91.4061
781366,26.118,91.4061
781366,26.118,91.4061
781376,26.118,91.4061
781376,26.118,91.4061
781380,26.118,91.4061
781380,26.118,91.4061
781380,26.118,91.4061
781380,26.118,91.4061
781380,26.118,91.4061
781380,26.118,91.4061
781380,26.118,91.4061
781380,26.3584,91.7046
781380,26.118,91.4061
781381,26.118,91.4061
781381,26.118,91.4061
781381,26.118,91.4061
781381,26.118,91.4061
781381,26.118,91.4061
781381,26.45,91.7
781381,26.3876,91.7741
781382,26.3438,91.6423
781382,26.3438,91.6423
781382,26.3438,91.6423
781382,26.3438,91.6423
781382,26.3438,91.6423
781382,26.3438,91.6423
782401,26.118,91.4061
782401,26.118,91.4061
782402,26.118,91.4061
782402,26.118,91.4061
782402,26.118,91.4061
782402,26.118,91.4061
782402,26.118,91.4061
782402,26.118,91.4061
782403,26.118,91.4061
782403,26.118,91.4061
782403,26.118,91.4061
782403,26.118,91.4061
782403,26.118,91.4061
782403,26.118,91.4061
782403,26.118,91.4061
781126,26.3004,91.4001
781126,26.2743,91.3542
781126,26.3209,91.4169
781126,26.2927,91.4326
781126,26.3679,91.3877
781126,26.3679,91.3877
781126,26.3679,91.3877
781126,26.3679,91.3877
781126,26.3679,91.3877
781126,26.3679,91.3877
781126,26.3679,91.3877
781126,26.3679,91.3877
781126,26.3679,91.3877
781138,26.263,91.3011
781138,26.263,91.3011
781138,26.263,91.3011
781138,26.263,91.3011
781138,26.263,91.3011
781138,26.263,91.3011
781138,26.263,91.3011
781138,26.263,91.3011
781303,26.3679,91.3877
781303,26.3679,91.3877
781303,26.3679,91.3877
781303,26.3679,91.3877
781303,26.3679,91.3877
781303,26.3679,91.3877
781303,26.3679,91.3877
781304,26.3571,91.3397
781304,26.3637,91.3439
781304,26.3703,91.3481
781304,26.3637,91.3439
781304,26.3637,91.3439
781304,26.3637,91.3439
781305,26.3419,91.2134
781305,26.3679,91.3877
781306,26.3679,91.3877
781306,26.3679,91.3877
781306,26.3679,91.3877
781306,26.3679,91.3877
781306,26.3679,91.3877
781309,26.3679,91.3877
781310,26.3679,91.3877
781310,26.3679,91.3877
781310,26.3679,91.3877
781310,26.3679,91.3877
781310,26.3679,91.3877
781312,26.3679,91.3877
781312,26.4011,91.2721
781312,26.4011,91.2721
781312,26.4011,91.2721
781312,26.4011,91.2721
781312,26.4011,91.2721
781312,26.4011,91.2721
781312,26.4011,91.2721
781312,26.4011,91.2721
781312,26.4011,91.2721
781312,26.2764,91.26
781317,26.3679,91.3877
781329,26.3679,91.3877
781333,26.3796,91.2951
781333,26.3796,91.2951
781333,26.3796,91.2951
781333,26.3796,91.2951
781333,26.3796,91.2951
781333,26.3796,91.2951
781333,26.3796,91.2951
781333,26.3796,91.2951
781333,26.3796,91.2951
781334,26.3796,91.2951
781334,26.3796,91.2951
781334,26.3796,91.2951
781334,26.3796,91.2951
781334,26.3796,91.2951
781334,26.3679,91.3877
781334,26.3796,91.2951
781334,26.3796,91.2951
781334,26.3796,91.2951
781334,26.3796,91.2951
781334,26.3796,91.2951
781334,26.3796,91.2951
781335,26.3796,91.2951
781335,26.3796,91.2951
781335,26.3796,91.2951
781337,26.3796,91.2951
781337,26.3796,91.2951
781337,26.3796,91.2951
781337,26.3796,91.2951
781337,26.3796,91.2951
781338,26.3796,91.2951
781338,26.3796,91.2951
781338,26.3796,91.2951
781338,26.3796,91.2951
781338,26.3796,91.2951
781338,26.3796,91.2951
781339,26.3796,91.2951
781339,26.3796,91.2951
781339,26.3796,91.2951
781339,26.3796,91.2951
781340,26.4626,91.4788
781340,26.4626,91.4788
781340,26.4626,91.4788
781340,26.4626,91.4788
781341,26.4626,91.4788
781341,26.4626,91.4788
781341,26.4626,91.4788
781341,26.4626,91.4788
781343,26.4626,91.4788
781343,26.4626,91.4788
781343,26.4626,91.4788
781343,26.4626,91.4788
781343,26.4626,91.4788
781343,26.4626,91.4788
781344,26.3679,91.3877
781344,26.3679,91.3877
781344,26.3679,91.3877
781344,26.3679,91.3877
781344,26.3679,91.3877
781344,26.3679,91.3877
781344,26.3679,91.3877
781346,26.3679,91.3877
781346,26.3679,91.3877
781346,26.3679,91.3877
781346,26.3679,91.3877
781346,26.3679,91.3877
781346,26.3679,91.3877
781346,26.3679,91.3877
781346,26.3679,91.3877
781346,26.3679,91.3877
781347,26.3491,91.48
781347,26.3491,91.48
781347,26.3491,91.48
781348,26.4626,91.4788
781348,26.4626,91.4788
781348,26.4626,91.4788
781348,26.4626,91.4788
781348,26.4626,91.4788
781349,26.4626,91.4788
781349,26.4626,91.4788
781349,26.4626,91.4788
781349,26.4626,91.4788
781349,26.4626,91.4788
781349,26.4626,91.4788
781349,26.4626,91.4788
781350,26.477,91.4874
781350,26.477,91.4874
781350,26.477,91.4874
781350,26.477,91.4874
781350,26.477,91.4874
781350,26.477,91.4874
781350,26.477,91.4874
781351,26.477,91.4874
781351,26.477,91.4874
781351,26.477,91.4874
781353,26.4389,91.4266
781353,26.4389,91.4266
781353,26.4389,91.4266
781355,26.3679,91.3877
781355,26.3679,91.3877
781355,26.3679,91.3877
781355,26.3679,91.3877
781355,26.3679,91.3877
781355,26.3679,91.3877
781355,26.3679,91.3877
781355,26.3679,91.3877
781360,26.3679,91.3877
781360,26.3679,91.3877
781360,26.3679,91.3877
781360,26.3679,91.3877
781360,26.3679,91.3877
781360,26.3679,91.3877
781360,26.3679,91.3877
781360,26.3679,91.3877
781360,26.3679,91.3877
781360,26.3679,91.3877
781360,26.3679,91.3877
781360,26.3679,91.3877
781367,26.3679,91.3877
781367,26.3679,91.3877
781367,26.3679,91.3877
781367,26.3679,91.3877
781367,26.3679,91.3877
781367,26.3679,91.3877
781367,26.3679,91.3877
781367,26.3679,91.3877
781367,26.3679,91.3877
781367,26.3679,91.3877
781367,26.3679,91.3877
781367,26.3679,91.3877
781367,26.3679,91.3877
781367,26.3679,91.3877
781367,26.3679,91.3877
781367,26.3679,91.3877
781367,26.37,91.2717
781368,26.3679,91.3877
781368,26.3679,91.3877
781368,26.3679,91.3877
781368,26.3679,91.3877
781368,26.3679,91.3877
781368,26.3679,91.3877
781368,26.3679,91.3877
781368,26.3679,91.3877
781368,26.3679,91.3877
781369,26.4528,91.5097
781369,26.3679,91.3877
781369,26.3679,91.3877
781369,26.3679,91.3877
781369,26.3679,91.3877
781369,26.3679,91.3877
781369,26.3679,91.3877
781370,26.4526,91.3843
781370,26.4526,91.3843
781370,26.4526,91.3843
781371,26.4758,91.2669
781371,26.4758,91.2669
781371,26.4758,91.2669
781371,26.4758,91.2669
781371,26.4758,91.2669
781372,26.3679,91.3877
781372,26.3679,91.3877
781372,26.3679,91.3877
781372,26.3679,91.3877
781372,26.3679,91.3877
781372,26.3679,91.3877
781372,26.3679,91.3877
781372,26.3679,91.3877
781372,26.3679,91.3877
781372,26.3679,91.3877
781372,26.3679,91.3877
781372,26.3679,91.3877
781373,26.536,91.4097
781373,26.536,91.4097
781373,26.536,91.4097
781373,26.536,91.4097
781374,26.4463,91.2674
781374,26.4463,91.2674
781374,26.4463,91.2674
781375,26.4167,91.3333
781375,26.4167,91.3333
781375,26.4167,91.3333
781375,26.4167,91.3333
781377,26.2764,91.26
781377,26.3679,91.3877
781377,26.3679,91.3877
781377,26.3679,91.3877
781377,26.3679,91.3877
781377,26.3679,91.3877
781378,26.536,91.4097
781378,26.536,91.4097
781378,26.536,91.4097
784113,26.4493,92.0374
784113,26.4493,92.0374
784113,26.4493,92.0374
784114,26.4493,92.0374
784114,26.4493,92.0374
784114,26.4493,92.0374
784114,26.4493,92.0374
784114,26.4493,92.0374
784114,26.4493,92.0374
784114,26.4493,92.0374
784115,26.4493,92.0374
784115,26.4493,92.0374
784115,26.4493,92.0374
784115,26.4493,92.0374
784115,26.4493,92.0374
784115,26.4493,92.0374
784115,26.4493,92.0374
784116,26.5597,92.1983
784116,26.5597,92.1983
784116,26.5597,92.1983
784116,26.5597,92.1983
784125,26.4493,92.0374
784144,26.4493,92.0374
784144,26.4493,92.0374
784144,26.4493,92.0374
784144,26.4493,92.0374
784144,26.4493,92.0374
784144,26.5156,91.927
784145,26.4493,92.0374
784145,26.4493,92.0374
784145,26.4493,92.0374
784145,26.4493,92.0374
784145,26.4493,92.0374
784145,26.4493,92.0374
784145,26.4493,92.0374
784145,26.4493,92.0374
784145,26.4493,92.0374
784145,26.4493,92.0374
784145,26.4493,92.0374
784145,26.4493,92.0374
784145,26.4493,92.0374
784145,26.4493,92.0374
784145,26.4493,92.0374
784145,26.4493,92.0374
784145,26.4493,92.0374
784146,26.4493,92.0374
784146,26.4493,92.0374
784146,26.4493,92.0374
784146,26.4493,92.0374
784147,26.4493,92.0374
784147,26.4493,92.0374
784147,26.4493,92.0374
784147,26.4493,92.0374
784147,26.4493,92.0374
784147,26.4493,92.0374
784147,26.4493,92.0374
784147,26.4493,92.0374
784148,26.4695,91.844
784148,26.4695,91.844
784148,26.4695,91.844
784148,26.4695,91.844
784148,26.4695,91.844
784148,26.4695,91.844
784190,26.4493,92.0374
784190,26.4493,92.0374
784190,26.4493,92.0374
784190,26.4493,92.0374
784507,26.4493,92.0374
784507,26.4493,92.0374
784507,26.4493,92.0374
784507,26.4493,92.0374
784507,26.4493,92.0374
784507,26.4493,92.0374
784507,26.4493,92.0374
784507,26.4493,92.0374
784508,26.4493,92.0374
784508,26.4493,92.0374
784508,26.4493,92.0374
784508,26.4493,92.0374
784509,26.4493,92.0374
784509,26.4493,92.0374
784509,26.4493,92.0374
784509,26.4493,92.0374
784509,26.4493,92.0374
784509,26.4493,92.0374
784509,26.4493,92.0374
784509,26.4493,92.0374
784509,26.4493,92.0374
784509,26.4493,92.0374
784509,26.4493,92.0374
784510,26.4493,92.0374
784510,26.4493,92.0374
784510,26.4493,92.0374
784510,26.4493,92.0374
784510,26.4493,92.0374
784510,26.4493,92.0374
784510,26.4493,92.0374
784513,26.4493,92.0374
784513,26.4493,92.0374
784514,26.4493,92.0374
784514,26.4493,92.0374
784514,26.4493,92.0374
784514,26.4493,92.0374
784514,26.4493,92.0374
784514,26.4493,92.0374
784514,26.4493,92.0374
784521,26.4493,92.0374
784521,26.4493,92.0374
784521,26.4493,92.0374
784521,26.4493,92.0374
784521,26.4493,92.0374
784521,26.4493,92.0374
784521,26.4493,92.0374
784522,26.4493,92.0374
784522,26.4493,92.0374
784522,26.4493,92.0374
784522,26.4493,92.0374
784522,26.4493,92.0374
784522,26.4493,92.0374
784522,26.4493,92.0374
784522,26.4493,92.0374
784522,26.4493,92.0374
784522,26.4493,92.0374
784522,26.4493,92.0374
784522,26.4493,92.0374
784522,26.4493,92.0374
784522,26.454,91.9188
784523,26.4493,92.0374
784523,26.4493,92.0374
784523,26.4493,92.0374
784523,26.4493,92.0374
784523,26.4493,92.0374
784524,26.4493,92.0374
784524,26.4493,92.0374
784524,26.4493,92.0374
784524,26.4493,92.0374
784525,26.4493,92.0374
784525,26.4493,92.0374
784525,26.4493,92.0374
784525,26.4493,92.0374
784525,26.4493,92.0374
784525,26.4493,92.0374
784525,26.4493,92.0374
784525,26.4493,92.0374
784525,26.4493,92.0374
784525,26.4493,92.0374
784525,26.4493,92.0374
784525,26.4493,92.0374
784525,26.4493,92.0374
784526,26.4493,92.0374
784526,26.4493,92.0374
784526,26.4493,92.0374
784527,26.4493,92.0374
784527,26.4493,92.0374
784527,26.4493,92.0374
784527,26.4493,92.0374
784527,26.4493,92.0374
784528,26.4493,92.0374
784528,26.4493,92.0374
784528,26.4493,92.0374
784528,26.4493,92.0374
784528,26.4493,92.0374
784528,26.4493,92.0374
784528,26.4493,92.0374
784529,26.3833,91.9667
784529,26.3833,91.9667
784529,26.3833,91.9667
784529,26.3833,91.9667
784529,26.3833,91.9667
784529,26.3833,91.9667
784529,26.3833,91.9667
784529,26.3833,91.9667
784529,26.3833,91.9667
784529,26.3833,91.9667
784529,26.3833,91.9667
140119,30.7301,76.7815
140125,30.7301,76.7815
140133,30.7301,76.7815
140603,30.7301,76.7815
160001,30.7465,76.7417
160001,30.7465,76.7417
160001,30.7465,76.7417
160002,30.7465,76.7417
160002,30.7465,76.7417
160002,30.7465,76.7417
160003,30.7465,76.7417
160003,30.7465,76.7417
160004,30.7465,76.7417
160005,30.7465,76.7417
160009,30.7465,76.7417
160009,30.7465,76.7417
160011,30.7301,76.7815
160011,30.7301,76.7815
160012,30.7301,76.7815
160012,30.7301,76.7815
160014,30.7301,76.7815
160014,30.7301,76.7815
160014,30.7695,76.7567
160015,30.7301,76.7815
160015,30.7301,76.7815
160016,30.7301,76.7815
160017,30.7301,76.7815
160018,30.7301,76.7815
160018,30.7301,76.7815
160019,30.7301,76.7815
160019,30.7301,76.7815
160019,30.7301,76.7815
160019,30.7301,76.7815
160020,30.7465,76.7417
160022,30.7465,76.7417
160022,30.7465,76.7417
160022,30.7465,76.7417
160022,30.7465,76.7417
160023,30.7465,76.7417
160025,30.7465,76.7417
160030,30.7325,76.7341
160030,30.7325,76.7341
160030,30.7325,76.7341
160036,30.7325,76.7341
160036,30.7325,76.7341
160036,30.7325,76.7341
160043,30.708,76.7621
160047,30.708,76.7621
160047,30.708,76.7621
160047,30.708,76.7621
160101,30.7465,76.7417
160101,30.7465,76.7417
160101,30.7465,76.7417
160101,30.7465,76.7417
160102,30.7465,76.7417
160102,30.7465,76.7417
110009,28.7121,77.206
110009,28.7121,77.206
110009,28.7121,77.206
110009,28.7121,77.206
110009,28.7121,77.206
110009,28.7121,77.206
110009,28.7121,77.206
110033,28.716,77.1429
110033,28.716,77.1429
110033,28.716,77.1429
110033,28.716,77.1429
110033,28.716,77.1429
110033,28.716,77.1429
110034,28.716,77.1429
110034,28.716,77.1429
110034,28.716,77.1429
110034,28.716,77.1429
110034,28.716,77.1429
110034,28.716,77.1429
110034,28.716,77.1429
110035,28.6772,77.1573
110035,28.6772,77.1573
110035,28.6772,77.1573
110035,28.6772,77.1573
110035,28.6772,77.1573
110035,28.6772,77.1573
110035,28.6772,77.1573
110036,28.8127,77.1616
110036,28.8127,77.1616
110036,28.8127,77.1616
110036,28.8127,77.1616
110036,28.774,77.1631
110036,28.8243,77.1342
110036,28.7986,77.1331
110036,28.842,77.187
110036,28.8381,77.17
110036,28.7991,77.182
110039,28.8203,76.9962
110039,28.805,77.0309
110039,28.805,77.0309
110039,28.805,77.0309
110039,28.805,77.0309
110039,28.805,77.0309
110039,28.805,77.0309
110039,28.805,77.0309
110039,28.814,77.0111
110039,28.7982,77.0343
110039,28.7613,77.0628
110039,28.8311,77.05
110040,28.8408,77.0939
110040,28.8138,77.0739
110040,28.8354,77.1195
110040,28.8509,77.0659
110040,28.8512,77.1311
110040,28.8525,77.0787
110040,28.8293,77.0952
110040,28.8527,77.0929
110042,28.7581,77.1309
110042,28.7581,77.1309
110042,28.7581,77.1309
110042,28.7581,77.1309
110042,28.7581,77.1309
110042,28.7581,77.1309
110052,28.7688,77.0869
110052,28.7688,77.0869
110052,28.7688,77.0869
110052,28.7688,77.0869
110052,28.7688,77.0869
110056,28.7688,77.0869
110056,28.7688,77.0869
110081,28.7355,77.0352
110081,28.7502,76.9699
110081,28.7178,76.9597
110081,28.7299,76.9929
110081,28.7299,76.9929
110081,28.7299,76.9929
110081,28.7299,76.9929
110081,28.7299,76.9929
110081,28.706,77.0258
110081,28.7759,76.9649
110081,28.6941,77.0016
110082,28.8044,77.0969
110082,28.7755,77.0997
110082,28.7745,77.1172
110082,28.7848,77.1046
110083,28.7441,77.0732
110083,28.7441,77.0732
110083,28.7441,77.0732
110083,28.7441,77.0732
110085,28.7201,77.1027
110085,28.7201,77.1027
110085,28.7201,77.1027
110085,28.7201,77.1027
110085,28.7201,77.1027
110085,28.7201,77.1027
110085,28.7201,77.1027
110086,28.7441,77.0732
110086,28.7441,77.0732
110086,28.7441,77.0732
110086,28.7441,77.0732
110086,28.7441,77.0732
110086,28.7441,77.0732
110086,28.7441,77.0732
110086,28.7441,77.0732
110088,28.7219,77.159
110088,28.7219,77.159
110088,28.7219,77.159
110089,28.7441,77.0732
110094,28.7688,77.0869
110006,28.7106,77.2115
110006,28.7106,77.2115
110006,28.7106,77.2115
110006,28.7106,77.2115
110006,28.7106,77.2115
110006,28.7106,77.2115
110006,28.7106,77.2115
110007,28.6764,77.2074
110007,28.6764,77.2074
110007,28.6764,77.2074
110007,28.6764,77.2074
110007,28.6764,77.2074
110007,28.6764,77.2074
110007,28.6764,77.2074
110007,28.6764,77.2074
110007,28.6764,77.2074
110007,28.6764,77.2074
110007,28.6764,77.2074
110007,28.6764,77.2074
110054,28.6921,77.2245
110054,28.7038,77.2227
110054,28.6804,77.2263
110054,28.6921,77.2245
110054,28.6921,77.2245
110054,28.6921,77.2245
110084,28.7486,77.2096
110084,28.7486,77.2096
110084,28.7557,77.1994
110084,28.7414,77.2199
110085,28.7106,77.2115
110085,28.7106,77.2115
110086,28.7106,77.2115
110032,28.6875,77.2856
110053,28.6866,77.2732
110090,28.7077,77.274
110090,28.7077,77.274
110090,28.7077,77.274
110093,28.7077,77.274
110093,28.7077,77.274
110031,28.6548,77.2752
110031,28.659,77.2739
110031,28.6507,77.2764
110031,28.6548,77.2752
110031,28.6548,77.2752
110031,28.6548,77.2752
110031,28.6548,77.2752
110032,28.6292,77.298
110032,28.6292,77.298
110032,28.6292,77.298
110032,28.6292,77.298
110032,28.6292,77.298
110032,28.6292,77.298
110032,28.6292,77.298
110032,28.6292,77.298
110032,28.6292,77.298
110032,28.6292,77.298
110032,28.6292,77.298
110032,28.6292,77.298
110051,28.6292,77.298
110051,28.6292,77.298
110051,28.6292,77.298
110051,28.6292,77.298
110053,28.6292,77.298
110053,28.6292,77.298
110053,28.6292,77.298
110053,28.6292,77.298
110053,28.6292,77.298
110053,28.6708,77.2721
110053,28.6292,77.298
110053,28.6292,77.298
110090,28.6114,77.2982
110090,28.6114,77.2982
110090,28.6114,77.2982
110090,28.6114,77.2982
110091,28.6063,77.3045
110091,28.6063,77.3045
110091,28.6063,77.3045
110091,28.6063,77.3045
110091,28.6142,77.3162
110091,28.609,77.2953
110091,28.5957,77.3019
110092,28.6266,77.2794
110092,28.6266,77.2794
110092,28.6266,77.2794
110092,28.6266,77.2794
110092,28.6266,77.2794
110092,28.6266,77.2794
110092,28.6266,77.2794
110092,28.6266,77.2794
110093,28.6114,77.2982
110093,28.6114,77.2982
110093,28.6114,77.2982
110093,28.6114,77.2982
110094,28.6114,77.2982
110094,28.6114,77.2982
110095,28.6114,77.2982
110095,28.6114,77.2982
110095,28.6114,77.2982
110095,28.6114,77.2982
110095,28.6114,77.2982
110095,28.6114,77.2982
110095,28.6114,77.2982
110095,28.6114,77.2982
110096,28.6114,77.2982
110096,28.6114,77.2982
110096,28.6114,77.2982
110001,28.6369,77.2183
110002,28.6109,77.214
110020,28.6109,77.214
110029,28.6109,77.214
110043,28.6109,77.214
110084,28.6109,77.214
110098,28.6109,77.214
110001,28.6431,77.2197
110001,28.6407,77.2154
110001,28.6431,77.2197
110001,28.6431,77.2197
110001,28.6431,77.2197
110001,28.6431,77.2197
110001,28.6431,77.2197
110001,28.6431,77.2197
110001,28.6431,77.2197
110001,28.6431,77.2197
110001,28.6431,77.2197
110001,28.6431,77.2197
110001,28.6431,77.2197
110001,28.6431,77.2197
110001,28.6431,77.2197
110001,28.6431,77.2197
110001,28.6431,77.2197
110001,28.6431,77.2197
110001,28.6431,77.2197
110001,28.6431,77.2197
110002,28.6453,77.2456
110002,28.6453,77.2456
110002,28.6453,77.2456
110002,28.6453,77.2456
110002,28.6453,77.2456
110002,28.6453,77.2456
110002,28.6453,77.2456
110003,28.6431,77.2197
110003,28.6431,77.2197
110003,28.6431,77.2197
110004,28.6455,77.205
110005,28.6431,77.2197
110005,28.6551,77.1833
110005,28.6551,77.1833
110005,28.6551,77.1833
110005,28.6551,77.1833
110005,28.6551,77.1833
110005,28.6551,77.1833
110005,28.6514,77.1907
110006,28.6455,77.205
110006,28.6455,77.205
110008,28.6431,77.2197
110008,28.6466,77.1701
110008,28.6431,77.2197
110008,28.6466,77.1701
110008,28.6466,77.1701
110011,28.6431,77.2197
110011,28.6431,77.2197
110011,28.6431,77.2197
110012,28.6431,77.2197
110012,28.6431,77.2197
110012,28.6431,77.2197
110055,28.6417,77.2132
110055,28.6417,77.2132
110055,28.6417,77.2132
110055,28.6417,77.2132
110060,28.6431,77.2197
110069,28.6431,77.2197
110100,28.6431,77.2197
110015,28.6553,77.0657
110015,28.6553,77.0657
110015,28.6553,77.0657
110015,28.6553,77.0657
110015,28.6553,77.0657
110015,28.6553,77.0657
110015,28.6553,77.0657
110018,28.6396,77.0884
110018,28.6396,77.0884
110018,28.6396,77.0884
110018,28.6396,77.0884
110018,28.6396,77.0884
110018,28.6396,77.0884
110018,28.6396,77.0884
110018,28.6396,77.0884
110018,28.6396,77.0884
110018,28.6396,77.0884
110018,28.6396,77.0884
110018,28.6396,77.0884
110026,28.6709,77.141
110026,28.6709,77.141
110026,28.6709,77.141
110026,28.6709,77.141
110027,28.6553,77.0657
110027,28.6553,77.0657
110027,28.6553,77.0657
110027,28.6553,77.0657
110027,28.6553,77.0657
110027,28.6553,77.0657
110041,28.6735,77.014
110041,28.6735,77.014
110041,28.6735,77.014
110041,28.6735,77.014
110041,28.6715,76.9984
110041,28.6735,77.014
110041,28.6673,76.9793
110041,28.6592,77.0382
110041,28.6796,77.068
110041,28.6836,76.9701
110041,28.6801,77.0298
110043,28.6553,77.0657
110043,28.6553,77.0657
110045,28.6553,77.0657
110045,28.6553,77.0657
110058,28.6553,77.0657
110058,28.6553,77.0657
110058,28.6553,77.0657
110058,28.6553,77.0657
110058,28.6553,77.0657
110059,28.6553,77.0657
110059,28.6553,77.0657
110059,28.6553,77.0657
110059,28.6553,77.0657
110059,28.6553,77.0657
110059,28.6553,77.0657
110059,28.6553,77.0657
110063,28.6553,77.0657
110063,28.6553,77.0657
110063,28.6553,77.0657
110063,28.6553,77.0657
110063,28.6553,77.0657
110064,28.6553,77.0657
110064,28.6553,77.0657
110064,28.6553,77.0657
110071,28.6553,77.0657
110073,28.6553,77.0657
110077,28.6553,77.0657
110078,28.6553,77.0657
110078,28.6553,77.0657
110087,28.6553,77.0657
